,sticker_id,price
1917,Наклейка | ELEAGUE (голографическая) | Атланта 2017,5.36
1918,Наклейка | byali (металлическая) | Клуж-Напока 2015,5.36
1919,Наклейка | Evil Geniuses (золотая) | Рио 2022,5.36
1920,Наклейка | mir (металлическая) | Бостон 2018,5.35
1921,Наклейка | Dima (металлическая) | Катовице 2019,5.38
1922,Наклейка | Диджей Взломщица (лентикулярная),5.38
1923,Наклейка | HexT (голографическая) | Рио 2022,5.38
1924,Наклейка | G2 Esports | Атланта 2017,5.38
1925,Наклейка | Luminosity Gaming | MLG Columbus 2016,5.37
1926,Наклейка | Василиск (металлическая),5.36
1927,Наклейка | ELEAGUE (голографическая) | Атланта 2017,5.36
1928,Наклейка | byali (металлическая) | Клуж-Напока 2015,5.36
1929,Наклейка | Evil Geniuses (золотая) | Рио 2022,5.36
1930,Наклейка | mir (металлическая) | Бостон 2018,5.35
1931,Наклейка | Dima (металлическая) | Катовице 2019,5.38
1932,Наклейка | Диджей Взломщица (лентикулярная),5.38
1933,Наклейка | HexT (голографическая) | Рио 2022,5.38
1934,Наклейка | G2 Esports | Атланта 2017,5.38
1935,Наклейка | Luminosity Gaming | MLG Columbus 2016,5.37
1936,Наклейка | Василиск (металлическая),5.36
1937,Наклейка | ELEAGUE (голографическая) | Атланта 2017,5.36
1938,Наклейка | byali (металлическая) | Клуж-Напока 2015,5.36
1939,Наклейка | Evil Geniuses (золотая) | Рио 2022,5.36
1940,Наклейка | mir (металлическая) | Бостон 2018,5.35
1941,Наклейка | Dima (металлическая) | Катовице 2019,5.38
1942,Наклейка | Диджей Взломщица (лентикулярная),5.38
1943,Наклейка | HexT (голографическая) | Рио 2022,5.38
1944,Наклейка | G2 Esports | Атланта 2017,5.38
1945,Наклейка | Luminosity Gaming | MLG Columbus 2016,5.37
1946,Наклейка | Василиск (металлическая),5.36
1947,Наклейка | ELEAGUE (голографическая) | Атланта 2017,5.36
1948,Наклейка | byali (металлическая) | Клуж-Напока 2015,5.36
1949,Наклейка | Evil Geniuses (золотая) | Рио 2022,5.36
1950,Наклейка | mir (металлическая) | Бостон 2018,5.35
1951,Наклейка | Dima (металлическая) | Катовице 2019,5.38
1952,Наклейка | Диджей Взломщица (лентикулярная),5.38
1953,Наклейка | HexT (голографическая) | Рио 2022,5.38
1954,Наклейка | G2 Esports | Атланта 2017,5.38
1955,Наклейка | Luminosity Gaming | MLG Columbus 2016,5.37
1956,Наклейка | Василиск (металлическая),5.36
1957,Наклейка | ELEAGUE (голографическая) | Атланта 2017,5.36
1958,Наклейка | byali (металлическая) | Клуж-Напока 2015,5.36
1959,Наклейка | Evil Geniuses (золотая) | Рио 2022,5.36
1960,Наклейка | mir (металлическая) | Бостон 2018,5.35
1961,Наклейка | Dima (металлическая) | Катовице 2019,5.38
1962,Наклейка | Диджей Взломщица (лентикулярная),5.38
1963,Наклейка | HexT (голографическая) | Рио 2022,5.38
1964,Наклейка | G2 Esports | Атланта 2017,5.38
1965,Наклейка | Luminosity Gaming | MLG Columbus 2016,5.37
1966,Наклейка | Василиск (металлическая),5.36
1967,Наклейка | ELEAGUE (голографическая) | Атланта 2017,5.36
1968,Наклейка | byali (металлическая) | Клуж-Напока 2015,5.36
1969,Наклейка | Evil Geniuses (золотая) | Рио 2022,5.36
1970,Наклейка | mir (металлическая) | Бостон 2018,5.35
1971,Наклейка | Dima (металлическая) | Катовице 2019,5.38
1972,Наклейка | Диджей Взломщица (лентикулярная),5.38
1973,Наклейка | HexT (голографическая) | Рио 2022,5.38
1974,Наклейка | G2 Esports | Атланта 2017,5.38
1975,Наклейка | Luminosity Gaming | MLG Columbus 2016,5.37
1976,Наклейка | Василиск (металлическая),5.36
1977,Наклейка | ELEAGUE (голографическая) | Атланта 2017,5.36
1978,Наклейка | byali (металлическая) | Клуж-Напока 2015,5.36
1979,Наклейка | Evil Geniuses (золотая) | Рио 2022,5.36
1980,Наклейка | mir (металлическая) | Бостон 2018,5.35
1981,Наклейка | denis (металлическая) | Бостон 2018,5.33
1982,Наклейка | loWel (золотая) | Берлин 2019,5.46
1983,Наклейка | Flipsid3 Tactics | Клуж-Напока 2015,5.2
1984,Наклейка | buster (золотая) | Берлин 2019,5.32
1985,Наклейка | HooXi (Holo) | Antwerp 2022,5.31
1986,Наклейка | boltz (золотая) | Антверпен 2022,5.31
1987,Наклейка | ShahZaM (золотая) | Берлин 2019,5.3
1988,Наклейка | jmqa (металлическая) | Бостон 2018,5.29
1989,Наклейка | Ax1Le (голографическая) | Антверпен 2022,5.29
1990,Наклейка | SK Gaming (голографическая) | Краков 2017,5.26
1991,Наклейка | Lekr0 | Бостон 2018,5.26
1992,Наклейка | FalleN | Атланта 2017,5.25
1993,"Наклейка | rain (золотая, чемпион) | Антверпен 2022",5.25
1994,Наклейка | Синий самоцвет (блёстки),5.25
1995,Наклейка | RpK | Кёльн 2015,5.24
1996,Наклейка | FalleN | Колумбус 2016,5.25
1997,Наклейка | Krad (золотая) | Берлин 2019,5.14
1998,Наклейка | cajunb (металлическая) | Клуж-Напока 2015,5.23
1999,Наклейка | Quantum Bellator Fire (металлическая) | Бостон 2018,5.22
2000,Наклейка | tabseN (золотая) | Антверпен 2022,5.22
2001,Наклейка | electronic (голографическая) | Рио 2022,5.21
2002,Наклейка | allu (золотая) | Берлин 2019,5.21
2003,Наклейка | ENCE (золотая) | Рио 2022,5.2
2004,Наклейка | keshandr | Бостон 2018,5.19
2005,Наклейка | Подрывник (металлическая),5.19
2006,Наклейка | shroud | Краков 2017,5.18
2007,Наклейка | Misfits Gaming (голографическая) | Бостон 2018,5.17
2008,Наклейка | RUSH | Кёльн 2016,5.17
2009,Наклейка | dav1deuS (золотая) | Рио 2022,5.17
2010,Наклейка | refrezh (золотая) | Рио 2022,5.15
2011,Наклейка | Rickeh (золотая) | Берлин 2019,5.15
2012,Наклейка | Gambit Esports (голографическая) | Лондон 2018,5.15
2013,Наклейка | AZR (золотая) | Берлин 2019,5.14
2014,Наклейка | Майамский суперсёрфер (голографическая),5.14
2015,Наклейка | Везунчик (металлическая),5.14
2016,Наклейка | Astralis | Атланта 2017,5.14
2017,Наклейка | Team Liquid | Бостон 2018,5.14
2018,Наклейка | Сёрфер-Ава — история о драконе (металлическая),5.14
2019,Наклейка | fer | Клуж-Напока 2015,5.14
2020,Наклейка | erkaSt (золотая) | Берлин 2019,5.14
2021,Наклейка | S1ren (золотая) | Рио 2022,5.14
2022,Наклейка | Aleksib (Gold) | Antwerp 2022,5.14
2023,Наклейка | ableJ (золотая) | Берлин 2019,5.13
2024,Наклейка | NEO (металлическая) | Кёльн 2015,5.0
2025,Наклейка | cajunb (металлическая) | Бостон 2018,5.12
2026,Наклейка | FaZe Clan | Атланта 2017,5.12
2027,Наклейка | peet (металлическая) | Кёльн 2015,5.12
2028,Наклейка | SmithZz | Кёльн 2015,5.03
2029,Наклейка | Xizt (металлическая) | Кёльн 2016,4.99
2030,Наклейка | AmaNEk (золотая) | Берлин 2019,5.1
2031,Наклейка | Vitality (золотая) | Антверпен 2022,5.1
2032,Наклейка | emagine (металлическая) | Кёльн 2015,4.96
2033,Наклейка | B1ad3 | Краков 2017,5.08
2034,Наклейка | dephh (золотая) | Берлин 2019,5.07
2035,Наклейка | RpK (металлическая) | Колумбус 2016,4.99
2036,Наклейка | Rogue (голографическая) | Лондон 2018,5.06
2037,Наклейка | XANTARES (металлическая) | Лондон 2018,5.06
