,id,gun_id,sticker1_id,sticker2_id,sticker3_id,sticker4_id,price
80,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: REZ | Стокгольм 2021, PGL | Антверпен 2022, Complexity Gaming | Антверпен 2022, REZ | Стокгольм 202180",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | REZ | Стокгольм 2021,Наклейка | PGL | Антверпен 2022,Наклейка | Complexity Gaming | Антверпен 2022,Наклейка | REZ | Стокгольм 2021,1.41
81,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: KRIMZ | Колумбус 201681,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | KRIMZ | Колумбус 2016,,,,1.41
82,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Цыплячья грубость82,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Цыплячья грубость,,,,1.41
83,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Ninjas in Pyjamas | РМР 2020, Возрождение феникса, NiKo | Стокгольм 2021, Copenhagen Flames | Антверпен 202283",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Ninjas in Pyjamas | РМР 2020,Наклейка | Возрождение феникса,Наклейка | NiKo | Стокгольм 2021,Наклейка | Copenhagen Flames | Антверпен 2022,1.44
84,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Astralis | РМР 2020, Astralis | РМР 2020, G2 | РМР 2020, G2 | РМР 202084",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Astralis | РМР 2020,Наклейка | Astralis | РМР 2020,Наклейка | G2 | РМР 2020,Наклейка | G2 | РМР 2020,1.45
85,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: IHC Esports | Антверпен 2022, IHC Esports | Антверпен 2022, IHC Esports | Антверпен 2022, IHC Esports | Антверпен 202285",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | IHC Esports | Антверпен 2022,Наклейка | IHC Esports | Антверпен 2022,Наклейка | IHC Esports | Антверпен 2022,Наклейка | IHC Esports | Антверпен 2022,1.45
86,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: IHC Esports | Антверпен 2022, IHC Esports | Антверпен 2022, IHC Esports | Антверпен 2022, IHC Esports | Антверпен 202286",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | IHC Esports | Антверпен 2022,Наклейка | IHC Esports | Антверпен 2022,Наклейка | IHC Esports | Антверпен 2022,Наклейка | IHC Esports | Антверпен 2022,1.44
87,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Чёрный рыбозуб, Чёрный рыбозуб, Чёрный рыбозуб, Чёрный рыбозуб87",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Чёрный рыбозуб,Наклейка | Чёрный рыбозуб,Наклейка | Чёрный рыбозуб,Наклейка | Чёрный рыбозуб,1.46
88,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: G2 | РМР 202088,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | G2 | РМР 2020,,,,1.46
89,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Renegades | РМР 2020, Пятнистый враг89",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Renegades | РМР 2020,Наклейка | Пятнистый враг,,,1.44
90,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: b1t | Стокгольм 2021, b1t | Стокгольм 2021, b1t | Стокгольм 2021, b1t | Стокгольм 202190",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | b1t | Стокгольм 2021,Наклейка | b1t | Стокгольм 2021,Наклейка | b1t | Стокгольм 2021,Наклейка | b1t | Стокгольм 2021,1.44
91,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: IHC Esports | Антверпен 202291,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | IHC Esports | Антверпен 2022,,,,1.44
92,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: G2 Esports | Стокгольм 2021, G2 Esports | Стокгольм 2021, G2 Esports | Стокгольм 2021, G2 Esports | Стокгольм 202192",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | G2 Esports | Стокгольм 2021,Наклейка | G2 Esports | Стокгольм 2021,Наклейка | G2 Esports | Стокгольм 2021,Наклейка | G2 Esports | Стокгольм 2021,1.44
93,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: G2 Esports | Стокгольм 2021, G2 Esports | Стокгольм 2021, G2 Esports | Стокгольм 2021, G2 Esports | Стокгольм 202193",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | G2 Esports | Стокгольм 2021,Наклейка | G2 Esports | Стокгольм 2021,Наклейка | G2 Esports | Стокгольм 2021,Наклейка | G2 Esports | Стокгольм 2021,1.44
94,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Team Liquid | Стокгольм 2021, interz | Стокгольм 2021, yuurih | Берлин 2019, Evil Geniuses | Стокгольм 202194",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Team Liquid | Стокгольм 2021,Наклейка | interz | Стокгольм 2021,Наклейка | yuurih | Берлин 2019,Наклейка | Evil Geniuses | Стокгольм 2021,1.44
95,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Spirit | РМР 2020, OG | РМР 202095",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Spirit | РМР 2020,Наклейка | OG | РМР 2020,,,1.44
96,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Spirit | РМР 2020, OG | РМР 202096",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Spirit | РМР 2020,Наклейка | OG | РМР 2020,,,1.44
97,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: hades | Антверпен 2022, Сепаратистские пиксели, PTFO (голографическая)97",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | hades | Антверпен 2022,Наклейка | Сепаратистские пиксели,Наклейка | PTFO (голографическая),,1.44
98,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: PGL | Антверпен 2022, Vitality | Антверпен 202298",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | PGL | Антверпен 2022,Наклейка | Vitality | Антверпен 2022,,,1.44
99,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: ENCE | Антверпен 2022, ENCE | Антверпен 2022, ENCE | Антверпен 2022, Evil Geniuses | Стокгольм 202199",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | ENCE | Антверпен 2022,Наклейка | ENCE | Антверпен 2022,Наклейка | ENCE | Антверпен 2022,Наклейка | Evil Geniuses | Стокгольм 2021,1.44
100,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: JUGi | Берлин 2019, chelo | Берлин 2019, gade | Берлин 2019, oskar | Берлин 2019100",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | JUGi | Берлин 2019,Наклейка | chelo | Берлин 2019,Наклейка | gade | Берлин 2019,Наклейка | oskar | Берлин 2019,1.44
